k,1e-09_sc_low,1e-09_sc_upp,1e-09_hf_low,1e-09_hf_upp
753,0.01700198686109755,0.13739911615625444,0.0,0.17444467635090855
754,0.01636114854895987,0.1356402905155374,0.0,0.17319467635090854
755,0.01572708294112013,0.13387442262911653,0.0,0.17194467635090854
756,0.01509997932725704,0.13210130244867513,0.0,0.17069467635090854
757,0.014480036297066401,0.13032380553534595,0.0,0.16944467635090854
758,0.013867462374426598,0.1285870362019057,0.0,0.16819467635090854
759,0.013262476705824477,0.12675648176561494,0.0,0.16694467635090854
760,0.012665309808396308,0.12495178932329476,0.0,0.16569467635090854
761,0.012076204383522526,0.12316483225988595,0.0,0.16444467635090854
762,0.011495416202513598,0.12128334254456152,0.0,0.16319467635090854
763,0.010923215071576342,0.11950571506038854,0.0,0.16194467635090853
764,0.010359885883916675,0.11759727440335643,0.0,0.16069467635090853
765,0.009805729767564775,0.11581284869183606,0.0,0.15944467635090853
766,0.009261065338192709,0.1139069583086777,0.0,0.15819467635090853
767,0.008726230066870788,0.11208442787794681,0.0,0.15694467635090853
768,0.0082015817732769,0.1100922605461826,0.0,0.15569467635090853
769,0.0076875002552643235,0.10824795043854596,0.0,0.15444467635090853
770,0.007184389065769126,0.10629190718739867,0.0,0.15319467635090853
771,0.006692677447580508,0.10445010638593111,0.0,0.15194467635090853
772,0.006212822435275767,0.10251943216278536,0.0,0.15069467635090855
773,0.005745311131100328,0.10062831766746383,0.0,0.14944467635090852
774,0.005290663157198949,0.0986281433991304,0.0,0.14819467635090855
775,0.004849433279338955,0.09663899624788475,0.0,0.14694467635090852
776,0.004422214185724638,0.09464920349498973,0.0,0.14569467635090855
777,0.004009639386485797,0.09264240842177796,0.0,0.14444467635090855
778,0.003612386171726989,0.09061789372939544,0.0,0.14319467635090855
779,0.003231178523784295,0.08857435091927623,0.0,0.14194467635090854
780,0.0028667898151127913,0.08653206195184071,0.0,0.14069467635090854
781,0.002520045025818707,0.0844339530297531,0.0,0.13944467635090854
782,0.002191822066945792,0.08235566176032583,0.0,0.13819467635090854
783,0.001883051570790717,0.08024361517582124,0.0,0.13694467635090854
784,0.0015947141669392373,0.0779850776124047,0.0,0.13569467635090854
785,0.0013278337398716644,0.07583757228793575,0.0,0.13444467635090854
786,0.00108346436566098,0.07364869540225594,0.0,0.13319467635090854
787,0.0008626674099155851,0.07137749379108194,0.0,0.13194467635090854
788,0.0006664734356687241,0.06904828022811327,0.0,0.13069467635090853
789,0.0004958208630233552,0.06675054700159322,0.0,0.12944467635090853
790,0.00035145950989567964,0.06436664292496297,0.0,0.12819467635090853
791,0.00023380232997538553,0.06190414438449521,0.0,0.12694467635090853
792,0.00014270429164453535,0.05942532480110241,0.0,0.12569467635090853
793,7.714901704369836e-05,0.05692139881987546,0.0,0.12444467635090853
794,3.484835214762061e-05,0.05418770219131008,0.0,0.12319467635090853
795,1.1849065640667789e-05,0.051471051351082986,0.0,0.12194467635090854
796,2.465523494588062e-06,0.048656764690595544,0.0,0.12069467635090854
797,1.944469714132424e-07,0.04554685049536833,0.0,0.11944467635090854
798,1.3983552094032348e-09,0.0423467508084201,0.0,0.11819467635090854
799,7.771561172376096e-16,0.038710717102485304,0.0,0.11694467635090854
800,0.0,0.034516627305794745,0.0,0.11569467635090853
